# K03 - MIKROBIOLOŠKA DIJAGNOSTIKA
# Letter: K - CENTAR ZA DIJAGNOSTIKU - MIKROBIOLOŠKA DIJAGNOSTIKA
# Count: 163
code	name_sr_lat	price_eur	page
K03053	BAKTERIOLOŠKO ISPITIVANJE BRISA IZ CAVUM UTERUSA - AEROBNO	13.32	37
K03054	BAKTERIOLOŠKO ISPITIVANJE EKSPRIMATA PROSTATE - AEROBNO	20.73	37
K03055	BAKTER. ISPITIV. LAVATA NAZOGASTRIČNE SONDE - AEROBNO	20.73	37
K03056	BAKTERIOLOŠKO ISPITIVANJE PERIKARDIJALNE TEČNOSTI - AEROBNO	20.73	38
K03057	BAKTERIOLOŠKO ISPITIVANJE PERITONEALNE TEČNOSTI - AEROBNO	20.73	38
K03058	BAKTERIOLOŠKO ISPITIVANJE SADRŽAJA ADNEKSA - AEROBNO	20.73	38
K03059	BAKTERIOLOŠKO ISPITIVANJE SADRŽAJA DRENA - AEROBNO	20.73	38
K03060	BAKTERIOLOŠKO ISPITIVANJE SEKRETA IZ SREDNJEG UVA - AEROBNO	20.73	38
K03061	BAKTER. ISPITIV. URETROPROSTATIČNOG SEKRETA - AEROBNO	20.73	38
K03062	BAKTERIOLOŠKO ISPITIVANJE URINA (NEFROSTOME) - AEROBNO	13.32	38
K03063	BAKTER. ISPITIVANJE VRHA ARTERIJSKOG KATETERA - AEROBNO	13.32	38
K03064	BAKTER. ISPITIVANJE VRHA ASPIRACIONOG KATETERA - AEROBNO	13.32	38
K03065	BAKTERIOLOŠKO ISPITIVANJE BRISA BRONHOSKOPA - AEROBNO	13.32	38
K03066	BAKTER. ISPITIV. VRHA CENTRALNOG VENSKOG KATETERA - AEROBNO	13.32	38
K03067	BAKTERIOLOŠKO ISPITIVANJE ŽELUDAČNOG SADRŽAJA - AEROBNO	20.73	38
K03068	BAKTERIOLOŠKO ISPITIVANJE SINOVIJALNE TEČNOSTI - AEROBNO	20.73	38
K03069	BAKTERIOLOŠKO ISPITIVANJE OTVORA KANILE - AEROBNO	13.32	38
K03070	BAKTERIOLOŠKO ISPITIVANJE DIJALIZNE TEČNOSTI - AEROBNO	20.73	38
K03071	BAKTERIOLOŠKO ISPITIVANJE ISJEČKA TKIVA - AEROBNO	20.73	38
K03072	BAKTERIOLOŠKO ISPITIVANJE TKIVA POSTELJICE - AEROBNO	20.73	38
K03073	ISPIT.PRIS. BORDATEL.PERTUS. IZ BRISA NAZOFARINKSA - AEROBNO	13.32	38
K03074	ISPIT.PRIS. SOLUBILN. BAKT.ANTIG. U LIKVORU - LATEX AGLUTIN.	4.29	38
K03075	ISPITIVANJE PRISUSTVA VIBRIO CHOLLERAE - AEROBNO	13.32	38
K03076	BAKTERIOLOŠKO ISPITIVANJE BRISA TANKOG CRIJEVA - ANAEROBNO	17.31	38
K03077	BAKTERIOLOŠKO ISPITIVANJE BRISA TORAKALNOG DRENA - ANAEROBNO	17.31	38
K03078	BAKTERIOLOŠKO ISPITIVANJE BRISA OVOJNICE CRIJEVA - ANAEROBNO	17.31	38
K03079	BAKTERIOLOŠKO ISPITIVANJE BRISA PERITONEUMA - ANAEROBNO	17.31	38
K03080	BAKTER. ISPITIVANJE BRISA ABDOMINALNOG DRENA - ANAEROBNO	17.31	38
K03081	BAKTERIOLOŠKO ISPITIVANJE BRISA RANE - ANAEROBNO	17.31	38
K03082	BAKTERIOLOŠKO ISPITIVANJE SADRŽAJA ABSCESA - ANAEROBNO	24.63	38
K03083	BAKTERIOLOŠKO ISPITIVANJE BRISA IZ CAVUM UTERUSA - ANAEROBNO	17.31	38
K03084	BAKTERIOLOŠKO ISPITIVANJE SADRŽAJA ADNEKSA - ANAEROBNO	24.63	38
K03085	BAKTERIOLOŠKO ISPITIVANJE KRVI - ANAEROBNO	17.31	38
K03086	BAKTERIOLOŠKO ISPITIVANJE ISJEČKA TKIVA - ANAEROBNO	24.63	38
K03087	BAKTERIOLOŠKO ISPITIVANJE ISJEČKA POSTELJICE - ANAEROBNO	24.63	38
K03088	BAKTERIOLOŠKO ISPITIVANJE BRISA KRVI - ANAEROBNO	17.31	38
K03089	BAKTERIOLOŠKO ISPITIVANJE BRISA DEBELOG CRIJEVA - ANAEROBNO	17.31	38
K03090	BAKTERIOLOŠKO ISPITIVANJE PERITONEALNE TEČNOSTI - ANAEROBNO	24.63	38
K03091	BAKTERIOLOŠKO ISPITIVANJE SADRŽAJA DRENA - ANAEROBNO	24.63	38
K03092	ISPITIVANJE PRISUSTVA ECHINOCOCCUS SPP. - BOJENI PREPARAT	12.93	38
K03093	ISPITIVANJE PRISUSTVA ECHINOCOCCUS SPP. - NATIVNI PREPARAT	12.93	38
K03094	ISPITIV. PRISUST. BABESIA SPP. - BOJENI PREPARAT GUSTE KAPI	33.30	38
K03095	ISPITIV. PRIS. BABESIA SPP. - BOJENI PREPARAT KRVNOG RAZMAZA	33.30	38
K03096	ISPITIVANJE PRISUSTVA CRYPTOCOCCUS SPP. - KULTIVACIJA	13.32	38
K03097	ISPITIVANJE PRISUSTVA CRYPTOCOCCUS SPP. - BOJENI PREPARAT	13.32	38
K03098	ISPITIVANJE PRISUSTVA CRYPTOCOCCUS SPP. - TUŠ PREPARAT	13.32	38
K03099	ISPIT.PRIS. KRV. I TKIVNIH PARAZITA - BOJENI PREP. GUST.KAPI	33.30	39
K03100	ISPIT.PRIS. KRVN. I TKIVN. PARAZITA-BOJENI PREP.KRVN.RAZMAZA	33.30	39
K03101	ISPITIV. PRISUST. KRVNIH I TKIVNIH PARAZITA-NATIVNI PREPARAT	33.30	39
K03102	ISPIT.PRIS. LEISCHMANIA SPP.-BOJENI PREPARAT PUNKT.KOŠT.SRŽI	30.84	39
K03103	ISPIT.PRISUST. PLASMODIUM SPP. - BOJENI PREPARAT GUSTE KAPI	33.30	39
K03104	ISPIT.PRIS. PLASMODIUM SPP.-BOJENI PREPAR. KRVN.RAZMAZA	33.30	39
K03105	ISPITIVANJE PRISUSTVA TOXOPLASMA GONDII - BOJENI PREPARAT	18.57	39
K03106	ISPITIVANJE PRISUSTVA CRYPTOSPORIDIUM SPP. - BOJENI PREPARAT	12.36	39
K03107	ANTI BOR.BURGD. IGG ANTITIJELA-POTVRD.TEST-VESTERN BLOT	42.24	39
K03108	ANTI BORR.BURGD. IGM ANTITIJELA-POTVRDNI TEST-VESTERN BLOT	42.24	39
K03109	ANTI BRUCELLA ABORTUS ANTITIJELA - AGLUTINACIJA	4.29	39
K03110	ANTI BRUCELLA MELITENSIS ANTITIJELA - AGLUTINACIJA	4.29	39
K03111	ANTI BRUCELLA IGM ANTITIJELA - ELISA	14.28	39
K03112	ANTI BRUCELLA IGG ANTITIJELA - ELISA	14.28	39
K03113	ANTI BRUCELLA IGA ANTITIJELA - ELISA	14.28	39
K03114	ANTI COXIELLA BURNETII IGG ANTITIJELA FAZA 1 - ELISA	14.28	39
K03115	ANTI COXIELLA BURNETII IGA ANTITIJELA FAZA 1 - ELISA	14.28	39
K03116	ANTI COXIELLA BURNETII IGM ANTITIJELA FAZA 2 - ELISA	14.28	39
K03117	ANTI COXIELLA BURNETII IGG ANTITIJELA FAZA 2 - ELISA	14.28	39
K03118	ANTI COXSACKIE B VIRUS IGM ANTITIJELA - ELISA	14.28	39
K03119	ANTI COXSACKIE B VIRUS IGG ANTITIJELA - ELISA	14.28	39
K03120	ANTI COXSACKIE VIRUS IGM ANTITIJELA - ELISA	14.28	39
K03121	ANTI COXSACKIE VIRUS IGG ANTITIJELA - ELISA	14.28	39
K03122	ANTI ECHINOCOCCUS GRANULOSUS IGG ANTITIJELA - ELISA	14.28	39
K03123	ANTI ECHINOCOCCUS GRANULOSUS ANTITIJELA-INDIR.HEMAGLUT.	25.98	39
K03124	ANTI HANTA VIRUS IGM ANTITIJELA - ELISA	14.28	39
K03125	ANTI HANTA VIRUS IGG ANTITIJELA - ELISA	14.28	39
K03126	ANTI HBC ANTITIJELA - ELISA	14.28	39
K03127	ANTI HBC IGM ANTITIJELA - ELISA	14.28	39
K03128	ANTI HBEAG ANTITIJELA - ELISA	14.28	39
K03129	ANTI HBSAG ANTITIJELA - ELISA	31.62	39
K03130	ANTI HEPATITIS C VIRUS ANTITIJELA - IMUNO BLOT	42.24	39
K03131	ANTI HEPATITIS A VIRUS IGM ANTITIJELA - ELISA	14.28	39
K03132	ANTI HEPATITIS A VIRUS IGG ANTITIJELA - ELISA	14.28	39
K03133	ANTI HEPATITIS E VIRUS IGM ANTITIJELA - ELISA	14.28	39
K03134	ANTI HEPATITIS E VIRUS IGG ANTITIJELA - ELISA	14.28	39
K03135	ANTI HIV 1 ANTITIJELA - POTVRDNI TEST - VESTERN BLOT	42.24	39
K03136	ANTI HIV 2 ANTITIJELA-POTVRDNI TEST - VESTERN BLOT	42.24	39
K03137	ANTI INFLUENZA B VIRUS IGM ANTITIJELA - ELISA	14.28	39
K03138	ANTI INFLUENZA B VIRUS IGG ANTITIJELA - ELISA	14.28	39
K03139	ANTI INFULENZA A VIRUS IGM ANTITIJELA - ELISA	14.28	39
K03140	ANTI INFULENZA A VIRUS IGG ANTITIJELA - ELISA	14.28	39
K03141	ANTI LEGIONELLA PNEUMOPHILA IGM ANTITIJELA - ELISA	14.28	39
K03142	ANTI LEGIONELLA PNEUMOPHILA IGG ANTITIJELA - ELISA	14.28	40
K03143	ANTI LEGIONELLA PNEUMOPHILA IGA ANTITIJELA - ELISA	14.28	40
K03144	ANTI LEISCHMANIA DONOVANI IGG ANTITIJELA - ELISA	14.28	40
K03145	ANTI LEISCHMANIA DONOVANI ANTITIJELA-INDIREK.HEMAGLUT.	25.98	40
K03146	ANTI LEPTOSPIRA IGM ANTITIJELA - ELISA	14.28	40
K03147	ANTI LEPTOSPIRA IGG ANTITIJELA - ELISA	14.28	40
K03148	ANTI RUBELLA VIRUS IGG ANTITIJELA - VESTERN BLOT	42.24	40
K03149	ANTI SALMONELLA GR.A, H ANTITIJELA (VIDAL) - AGLUTINACIJA	16.83	40
K03150	ANTI SALMONELLA GR.A, O ANTITIJELA (VIDAL) - AGLUTINACIJA	16.83	40
K03151	ANTI SALMONELLA GR.B, H ANTITIJELA (VIDAL) - AGLUTINACIJA	16.83	40
K03152	ANTI SALMONELLA GR.B, O ANTITIJELA (VIDAL) - AGLUTINACIJA	16.83	40
K03153	ANTI SALMONELLA GR.C, H ANTITIJELA (VIDAL) - AGLUTINACIJA	16.83	40
K03154	ANTI SALMONELLA GR.C, O ANTITIJELA (VIDAL) - AGLUTINACIJA	16.83	40
K03155	ANTI SALMONELLA GR.D, H ANTITIJELA (VIDAL) - AGLUTINACIJA	16.83	40
K03156	ANTI SALMONELLA GR.D, O ANTITIJELA (VIDAL) - AGLUTINACIJA	16.83	40
K03157	ANTI TOXOCARA CANIS IGG ANTITIJELA - ELISA	14.28	40
K03158	ANTI TRICHINELLA SPIRALIS IGG ANTITIJELA - ELISA	14.28	40
K03159	ANTI TRICHINELLA SPIRALIS ANTITIJELA-INDIR.IMUNOFLOR.	21.42	40
K03160	ANTI WEST NILE VIRUS IGM ANTITIJELA - ELISA	14.28	40
K03161	ANTI WEST NILE VIRUS IGG ANTITIJELA - ELISA	14.28	40
K03162	AVIDITET ANTI CYTOMEGALOVIRUS IGG ANTITIJELA - ELISA/ELFA	24.75	40
K03163	AVIDITET ANTI RUBELLA VIRUS IGG ANTITIJELA - ELISA	24.75	40
K03164	AVIDITET ANTI TOXOPLASMA GONDII IGG ANTITIJELA - ELISA	24.75	40
K03165	ISPITIV.PRIS. CLOSTRIDIUM DIFFICILE TOXINA A&B-ELISA/ELFA	36.42	40
K03166	ISPITIV.PRIS. CYTOMEGALOVIRUS-A - INDIR.IMUNOFLUORESC.	21.42	40
K03167	ISPITIVANJE PRISUSTVA HBE ANTIGENA - ELISA/ANTIGEN	14.28	40
K03168	ISPITIVANJE PRISUSTVA HBS ANTIGENA - ELISA/ANTIGEN	14.28	40
K03169	ISPITIVANJE PRISUSTVA HBS ANTIGENA - POTVRDNI TEST - ELISA	14.28	40
K03170	ISPIT.PRIS. HERPES SIMPLEX VIRUSA TIP 1 -DIREKT.IMUNOFLUOR.	21.42	40
K03171	ISPIT.PRIS. HERPES SIMPLEX VIRUSA TIP 2 - DIREKT.IMUNOFLUOR.	21.42	40
K03172	ISPITIVANJE PRISUSTVA P24 ANTIGENA - ELISA/ANTIGEN	14.28	40
K03173	ISPITIVANJE PRISUSTVA P24 ANTIGENA-POTVRDNI TEST - ELISA	14.28	40
