# X06 - INTERVENCIJE I PROCEDURE OFTALMOLOGIJA
# Letter: X - INTERVENCIJE I PROCEDURE
# Count: 95
code	name_sr_lat	price_eur	page
X06062	ISPIRANJE SUZNIH PUTEVA KOD ODRASLIH	41.70	54
X06063	ISPIRANJE SUZNIH PUTEVA KOD DJECE	66.72	54
X06064	SONDIRANJE SUZNO NOSNIH KANALA KOD ODRASLIH	83.40	54
X06065	SONDIRANJE SUZNO NOSNIH KANALA KOD DJECE	125.10	54
X06066	FARNSWORTH TEST	16.68	54
X06067	PAHIMETRIJA	25.02	54
X06068	PUPILOMETRIJA	4.17	54
X06069	ISPITIVANJE OSJEĆAJA SVJETLOSTI SA PROJEKCIJOM	8.34	54
X06070	KOMPJUTERIZOVANO ODREĐIVANJE NAOČARA (REFRAKTOMETRIJA)	8.34	54
X06071	FOTOGRAFISANJE OČNOG DNA FUNDUS KAMEROM	41.70	54
X06072	EXCOHLEATIO CHALAZIONIS KOD ODRASLIH	66.72	54
X06073	EXCOHLEATIO CHALAZIONIS KOD DJECE	83.40	54
X06074	SKIJASKOPIJA KOD DJECE	41.70	54
X06075	ODREĐIVANJE I PROPISIVANJE NAOČARA ZA DJECU	8.34	54
X06076	ODREĐIVANJE I PROPIS.NAOČARA KOD ASTIGMATIZMA I HETEROFORIJE	16.68	54
X06077	DAVANJE INJEK. PERIBULBARNO,PARABULBARNO I SUBTENONIJALNO	16.68	54
X06078	OFTALMOLOŠKI PREGLED NA BIOMIKROSKOPU (PREGLED DNA LUPOM)	25.02	54
X06079	INDIREKTNA OFTALMOSKOPIJA POMOĆU BINOKULARNOG OFTALMOSKOPA	25.02	54
X06080	OCT(OPTIČKA KOHERENTNA TOMOGRAFIJA)	91.74	54
X06081	ISPITIVANJE OSJETLJIVOSTI NA BOJE POMOĆU ANOMALOSKOPA	50.04	54
X06082	KIRETAŽA MEIBOMOVE ŽLIJEZDE	16.68	54
X06083	TERMOKAUTERIZACIJA	33.36	54
X06084	FOTOSNIMAK OKA U JEDNOJ EKSPOZICIJI	2.50	54
X06085	FOTOSNIMAK OKA U DEVET PRAVACA	2.50	54
X06086	FOTOSNIMAK PREDNJEG SEGMENTA OČNOG DNA U KOLORU	2.50	54
X06087	PERIMETRIJA - STATIČKO ODREĐIVANJE CENTRALNOG VIDNOG POLJA	50.04	54
X06088	PERIMETRIJA PROFILNA "TUBINGER"	50.04	54
X06089	ADAPTOMETRIJA	25.02	54
X06090	ADAPTAC-ISPITIV BRZE ADAPTAC POMOĆU TABLIC PO PURKINJE-KRAKO	25.02	54
X06091	ADAPTACIJA - ISPITIVANJE PO TUBINGERU	25.02	54
X06092	ISPITIVANJE MOTILITETA	12.51	54
X06093	VJEŽBA MIŠIĆA U PROSTORU ILI NA APARATU	12.51	54
X06094	VJEŽBE VIDA, PROTIV SUPRESIJE	12.51	54
X06095	TONOGRAFIJA	50.04	54
X06096	DIAFANOSKOPIJA	16.68	54
X06097	FLUORESCEINSKA PROBA PROLAZNOSTI SUZNIH PUTEVA	25.02	54
X06098	FLUORESCEINSKA PROBA ROŽNJAČE	25.02	54
X06099	ISPITIVANJE MAKULARNE FUNKCIJE AMSLEROVOM MREŽOM	25.02	54
X06100	ISPITIVANJE FIKSACIJE PRIZMAMA (COWER TEST)	8.34	55
X06101	ISPITIVANJE OSJEĆAJA SVJETLOSTI PRI ISPITIV DVOSLIKE-MOTILIT	20.85	55
X06102	TESTO OPTEREĆ I RASTER U DIJAGNOS PRIMARNIH GLAUK OTVOR UGLA	50.04	55
X06103	HRT (HAJDELBERG RETINO TOMOGRAFIJA)	91.74	55
