"URL","Impressions","Clicks","Last crawled","Discovered on","HTTP code","Document size","Backlinks"
"https://docta.me/services/laparoscopic-sacral-colpopexy","0","0","2026-04-01","2026-04-01","200","131054","0"
"https://docta.me/services/msct-head-with-orbits?lang=en","0","0","2026-05-09","2026-05-10","200","231844","0"
"https://docta.me/services/4088","0","0","2026-01-24","2026-01-24","200","103223","0"
"https://docta.me/services/indirect-unilateral-tep-inguinal-hernia-repair","0","0","2026-07-08","2026-07-08","200","259250","0"
"https://docta.me/services/maryland-bridge","2","0","2026-04-01","2026-04-01","200","140272","0"
"https://docta.me/services/euthyscopy","0","0","2026-07-10","2026-07-12","200","254195","0"
"https://docta.me/services/root-canal-preparation","0","0","2026-04-01","2026-04-01","200","131425","0"
"https://docta.me/services/msc-male-package","0","0","2026-07-10","2026-04-01","200","255846","0"
"https://docta.me/services/laparoscopic-gastroesophageal-antireflux-surgery","0","0","2026-07-06","2026-07-06","200","260065","0"
"https://docta.me/services/msct-four-regions-native","0","0","2026-04-28","2026-04-29","200","169950","0"
"https://docta.me/services/axillary-hyperhidrosis-botox","0","0","2026-04-01","2026-04-01","200","131627","0"
"https://docta.me/services/body-composition-analysis?lang=en","0","0","2026-04-01","2026-04-01","200","143578","0"
"https://docta.me/services/temporary-bridge-relining?lang=en","0","0","2026-04-30","2026-04-30","200","183172","0"
"https://docta.me/services/temporary-crown-digital-smile-design?lang=en","3","0","2026-04-30","2026-04-30","200","183912","0"
"https://docta.me/services/3460","0","0","2026-01-24","2026-01-24","200","105101","0"
"https://docta.me/services/medical-certificate-for-general-work?lang=en","0","0","2026-05-15","2026-05-15","200","324654","0"
"https://docta.me/services/systematic-exam-package-urology-hormones-men?lang=tr","0","0","2026-04-01","2026-04-01","200","131909","0"
"https://docta.me/services/autovenous-graft-resection-of-cervical-vessels","0","0","2026-06-23","2026-06-24","200","258397","0"
"https://docta.me/services/pessary-insertion?lang=en","0","0","2026-04-01","2026-04-01","200","151925","0"
"https://docta.me/services/internist-examination","0","0","2026-05-11","2026-04-01","200","252267","0"
"https://docta.me/services/mri-abdomen-pelvis-with-mrcp","0","0","2026-04-01","2026-04-01","200","130235","0"
"https://docta.me/services/digital-smile-design","0","0","2026-07-05","2026-07-05","200","299897","0"
"https://docta.me/services/thyroid-ultrasound?lang=en","0","0","2026-04-01","2026-04-01","200","299649","0"
"https://docta.me/services/epididymal-exploration-with-or-without-biopsy","0","0","2026-05-20","2026-05-21","200","255213","0"
"https://docta.me/services/first-neurologist-examination?lang=en","0","0","2026-04-01","2026-04-01","200","199803","0"
"https://docta.me/services/legionella-pneumophila-igm-elisa","0","0","2026-07-22","2026-07-22","200","276614","0"
"https://docta.me/services/3187","0","0","2026-01-24","2026-01-24","200","124456","0"
"https://docta.me/services/endotracheal-intubation","0","0","2026-06-28","2026-06-28","200","305570","0"
"https://docta.me/services/plexr-shower-treatment","0","0","2026-04-01","2026-04-01","200","128428","0"
"https://docta.me/services/extended-tympanometry","0","0","2026-04-01","2026-04-01","200","145732","0"
"https://docta.me/services/msct-calcium-score","0","0","2026-04-01","2026-04-01","200","130051","0"
"https://docta.me/services/subcutaneous-anal-fistulotomy-or-fistulectomy?lang=tr","0","0","2026-05-30","2026-05-30","200","274464","0"
"https://docta.me/services/lung-ultrasound","0","0","2026-04-12","2026-04-12","200","169362","0"
"https://docta.me/services/spinal-discopathy-and-stenosis-rehabilitation","0","0","2026-07-03","2026-06-16","200","250902","0"
"https://docta.me/services/superlasik-single-eye","0","0","2026-06-07","2026-04-01","200","254806","0"
"https://docta.me/services/1950?lang=en","0","0","2026-01-24","2026-01-24","200","103111","0"
"https://docta.me/services/cataract-surgery-with-multifocal-iol?lang=en","0","0","2026-04-01","2026-04-01","200","131052","0"
"https://docta.me/services/leptospira-igg-elisa","0","0","2026-07-22","2026-07-22","200","275514","0"
"https://docta.me/services/mycoplasma-hominis-culture","0","0","2026-07-21","2026-07-21","200","270883","0"
"https://docta.me/services/pelvic-ureteral-fistula-closure","0","0","2026-05-28","2026-05-28","200","254910","0"
"https://docta.me/services/benign-bile-duct-reconstruction-after-injury?lang=tr","0","0","2026-04-01","2026-04-01","200","132768","0"
"https://docta.me/services/flexor-tendon-repair?lang=en","0","0","2026-04-01","2026-04-01","200","135863","0"
"https://docta.me/services/laser-pilonidal-sinus-surgery","0","0","2026-04-01","2026-04-01","200","140675","0"
"https://docta.me/services/fissure-sealant-with-fluoride?lang=en","0","0","2026-04-27","2026-04-27","200","0","0"
"https://docta.me/services/3290","0","0","2026-01-24","2026-01-24","200","105891","0"
"https://docta.me/services/specialist-dental-examination","0","0","2026-04-01","2026-04-01","200","177487","0"
"https://docta.me/services/conservative-treatment-of-periapical-process-and-dental-gangrene","0","0","2026-04-01","2026-04-01","200","132218","0"
"https://docta.me/services/urethral-or-vaginal-trichomonas-vaginalis-smear-examination-grading","0","0","2026-07-22","2026-07-22","200","278464","0"
"https://docta.me/services/blood-collection-fee","0","0","2026-04-28","2026-04-28","200","235100","0"
"https://docta.me/services/dupuytren-contracture-surgery-single-tendon","0","0","2026-04-01","2026-04-01","200","132031","0"
"https://docta.me/services","0","0","2026-03-22","2026-04-08","200","1174344","0"
"https://docta.me/services/mri-enterography","1","0","2026-04-18","2026-04-21","200","178539","0"
"https://docta.me/services/non-surgical-rejuvenation-fractora-laser?lang=en","0","0","2026-04-01","2026-04-01","200","131575","0"
"https://docta.me/services/ultrasound-lymph-nodes","0","0","2026-04-01","2026-04-01","200","129959","0"
"https://docta.me/services/2075","0","0","2026-02-15","2026-07-18","200","109510","0"
"https://docta.me/services/laparoscopic-hernia-operation","0","0","2026-04-01","2026-04-01","200","140634","0"
"https://docta.me/services/chronic-subdural-hematoma-evacuation?lang=en","0","0","2026-05-27","2026-05-27","200","0","0"
"https://docta.me/services/ergometry-stress-test","0","0","2026-04-01","2026-04-01","200","200797","0"
"https://docta.me/services/sanitary-examination-for-food-industry-and-water-supply-workers","0","0","2026-07-01","2026-07-23","200","252764","0"
"https://docta.me/services/pap-test-with-smear-collection?lang=en","0","0","2026-04-01","2026-04-01","200","167359","0"
"https://docta.me/services/3472","0","0","2026-01-24","2026-01-24","200","105191","0"
"https://docta.me/services/laser-turbinoplasty-local-anesthesia?lang=en","0","0","2026-07-11","2026-07-13","200","252275","0"
"https://docta.me/services/mri-both-hip-joints","0","0","2026-04-01","2026-04-01","200","131366","0"
"https://docta.me/services/3180","0","0","2026-01-24","2026-01-24","200","124554","0"
"https://docta.me/services/bordetella-pertussis-culture-from-nasopharyngeal-swab","0","0","2026-07-22","2026-07-22","200","277868","0"
"https://docta.me/services/neck-ultrasound","0","0","2026-04-01","2026-04-01","200","198313","0"
"https://docta.me/services/vestibuloplasty","0","0","2026-07-24","2026-04-01","200","379123","0"
"https://docta.me/services/p24-antigen-detection-elisaantigen","0","0","2026-07-22","2026-07-22","200","276867","0"
"https://docta.me/services/removal-of-infected-implant-from-large-ventral-hernia","0","0","2026-06-02","2026-06-02","200","255881","0"
"https://docta.me/services/chronic-subdural-hematoma-evacuation?lang=sr-cyrl","0","0","2026-06-02","2026-06-02","200","285822","0"
"https://docta.me/services/laser-perianal-fistula-surgery?lang=ru","0","0","2026-05-14","2026-05-14","200","283815","0"
"https://docta.me/services/indirect-denture-relining-with-base-replacement","0","0","2026-05-27","2026-05-27","200","252932","0"
"https://docta.me/services/3141","1","0","2026-01-24","2026-01-24","200","124272","0"
"https://docta.me/services/daily-intraocular-pressure-profile?lang=ru","0","0","2026-04-01","2026-04-01","200","133287","0"
"https://docta.me/services/medical-certificate-for-athletes","0","0","2026-05-23","2026-05-24","200","307991","0"
"https://docta.me/services/fat-transfer-liposculpture","0","0","2026-04-01","2026-04-01","200","131119","0"
"https://docta.me/services/therapeutic-massage-complete","1","0","2026-07-12","2026-05-08","200","336484","0"
"https://docta.me/services/x-ray-urinary-tract-native","3","0","2026-04-01","2026-04-01","200","131553","0"
"https://docta.me/services/histopathology-of-labial-cyst","0","0","2026-07-11","2026-07-11","200","258761","0"
"https://docta.me/services/pterygium-removal-with-conjunctival-graft?lang=en","0","0","2026-04-09","2026-04-10","200","154451","0"
"https://docta.me/services/msct-angiography-head-and-neck-vessels","0","0","2026-04-01","2026-04-01","200","152073","0"
"https://docta.me/services/lymphatic-drainage-complete?lang=en","0","0","2026-04-01","2026-04-01","200","129377","0"
"https://docta.me/services/loop-excision-cervix-with-anesthesia?lang=ru","0","0","2026-04-01","2026-04-01","200","133358","0"
"https://docta.me/services/gynecological-swab-collection","0","0","2026-04-01","2026-04-01","200","166775","0"
"https://docta.me/services/histopathology-of-intestinal-resection-in-whipples-disease","0","0","2026-05-15","2026-05-08","200","243331","0"
"https://docta.me/services/lower-leg-defect-surgical-reconstruction","0","0","2026-07-04","2026-07-18","200","252129","0"
"https://docta.me/services/pleural-puncture","0","0","2026-04-01","2026-04-01","200","131204","0"
"https://docta.me/services/urologist-examination","0","0","2026-05-26","2026-05-26","200","361520","0"
"https://docta.me/services/4097","0","0","2026-01-24","2026-01-24","200","103293","0"
"https://docta.me/services/postural-exercises","0","0","2026-06-08","2026-06-07","200","271768","0"
"https://docta.me/services/comprehensive-gynecological-examination-with-pap","0","0","2026-04-01","2026-04-01","200","127708","0"
"https://docta.me/services/primary-tooth-extraction","0","0","2026-07-01","2026-06-23","200","340802","0"
"https://docta.me/services/salmonella-group-b-o-antibodies-widal-agglutination","0","0","2026-07-23","2026-07-23","200","277215","0"
"https://docta.me/services/vascular-surgeon-examination","0","0","2026-04-01","2026-04-01","200","130523","0"
"https://docta.me/services/surgical-guide-per-implant","0","0","2026-04-01","2026-04-01","200","140653","0"
"https://docta.me/services/histopathology-of-nevus","0","0","2026-05-08","2026-05-08","200","223676","0"
"https://docta.me/services/endocrinologist-examination?cityids=1","0","0","2026-06-15","2026-06-15","200","346603","0"
"https://docta.me/services/family-medicine-examination-with-ultrasound?lang=tr","0","0","2026-04-01","2026-04-01","200","131712","0"
"https://docta.me/services/complete-acrylic-denture","0","0","2026-07-04","2026-04-01","200","345752","0"
"https://docta.me/services/pacemaker-icd-and-crt-device-testing","0","0","2026-07-05","2026-04-01","200","256171","0"
"https://docta.me/services/first-gastroenterologist-examination?lang=ru","0","0","2026-04-04","2026-04-08","200","253277","0"
"https://docta.me/services/261","0","0","2026-01-24","2026-01-24","200","104431","0"
"https://docta.me/services/internist-consent?lang=en","0","0","2026-04-01","2026-04-01","200","130958","0"
"https://docta.me/services/mri-cervical-spine?lang=en","0","0","2026-04-01","2026-04-01","200","132011","0"
"https://docta.me/services/cardiologist-examination","0","0","2026-05-15","2026-04-01","200","337513","0"
"https://docta.me/services/fluorescein-lacrimal-patency-test","0","0","2026-06-01","2026-06-01","200","255031","0"
"https://docta.me/services/colonoscopy-with-mechanical-hemoclip-hemostasis","0","0","2026-05-08","2026-05-08","200","224906","0"
"https://docta.me/services/femoral-hernia-repair?lang=en","0","0","2026-07-11","2026-07-13","200","257928","0"
"https://docta.me/services/2029","0","0","2026-01-25","2026-01-25","200","154573","0"
"https://docta.me/services/msct-orbits","0","0","2026-04-01","2026-04-01","200","129887","0"
"https://docta.me/services/nail-ablation?lang=en","0","0","2026-04-01","2026-04-01","200","130764","0"
"https://docta.me/services/pediatric-hip-ultrasound?lang=en","0","0","2026-04-01","2026-04-01","200","146875","0"
"https://docta.me/services/electrophoresis-therapy","0","0","2026-04-15","2026-04-01","200","160752","0"
"https://docta.me/services/aerobic-bacterial-culture-of-bile","0","0","2026-07-22","2026-07-22","200","276197","0"
"https://docta.me/services/right-hemicolectomy-with-anastomosis","0","0","2026-06-27","2026-06-27","200","304548","0"
"https://docta.me/services/urologist-examination-with-ultrasound?lang=tr","0","0","2026-07-11","2026-07-12","200","366357","0"
"https://docta.me/services/laparoscopic-subtotal-gastrectomy?lang=en","0","0","2026-07-19","2026-05-10","200","294210","0"
"https://docta.me/services/lesion-excision-without-reconstruction-with-histopathology?lang=en","0","0","2026-06-08","2026-06-08","200","255777","0"
"https://docta.me/services/dermatologist-examination","0","0","2026-07-19","2026-04-01","200","404464","0"
"https://docta.me/services/iastm-therapy","0","0","2026-06-17","2026-06-17","200","320216","0"
"https://docta.me/services/vaginal-lesion-excision","1","0","2026-04-01","2026-04-01","200","130808","0"
"https://docta.me/services/professor-breast-examination-package?lang=tr","0","0","2026-04-01","2026-04-03","200","138090","0"
"https://docta.me/services/sputum-fungal-culture","0","0","2026-07-26","2026-07-11","200","308234","0"
"https://docta.me/services/invisalign-attachment?lang=tr","0","0","2026-04-01","2026-04-01","200","141495","0"
"https://docta.me/services/ankle-brachial-index-by-doppler-ultrasound","0","0","2026-06-17","2026-06-18","200","275838","0"
"https://docta.me/services/aspiration-puncture-of-abscess-or-hematoma","0","0","2026-06-27","2026-06-16","200","279032","0"
"https://docta.me/services/hematologist-oncologist-consultation?lang=en","0","0","2026-04-01","2026-04-01","200","133152","0"
"https://docta.me/services/brucella-igm-antibodies-elisa","0","0","2026-07-22","2026-07-22","200","276467","0"
"https://docta.me/services/partial-flexible-denture?lang=en","0","0","2026-05-06","2026-05-07","200","181020","0"
"https://docta.me/services/breast-ultrasound-with-axilla?lang=en","0","0","2026-04-01","2026-04-01","200","145225","0"
"https://docta.me/services/cecostomy-revision","0","0","2026-06-08","2026-06-08","200","254241","0"
"https://docta.me/services/3503","0","0","2026-01-24","2026-01-24","200","105470","0"
"https://docta.me/services/3312","0","0","2026-01-24","2026-01-24","200","105457","0"
"https://docta.me/services/klatskin-tumor-with-reconstruction","0","0","2026-04-01","2026-04-01","200","131161","0"
"https://docta.me/services/mri-two-spine-segments","0","0","2026-04-01","2026-04-01","200","130108","0"
"https://docta.me/services/3670","0","0","2026-02-21","2026-01-24","200","109927","0"
"https://docta.me/services/professor-orthopedist-examination-with-ultrasound","0","0","2026-04-01","2026-04-01","200","130799","0"
"https://docta.me/services/lasik-both-eyes","0","0","2026-05-15","2026-05-15","200","249547","0"
"https://docta.me/services/indirect-unilateral-tapp-inguinal-hernia-repair","0","0","2026-06-29","2026-06-29","200","259877","0"
"https://docta.me/services/adult-examination-for-registered-tb?lang=tr","0","0","2026-06-29","2026-06-29","200","279332","0"
"https://docta.me/services/medical-certificate-for-university-enrollment","0","0","2026-05-27","2026-05-27","200","266375","0"
"https://docta.me/services/systematic-exam-package-vitamins-hormones-minerals?lang=tr","0","0","2026-04-01","2026-04-01","200","132111","0"
"https://docta.me/services/professor-3d-tomosynthesis-mammography","0","0","2026-04-01","2026-04-01","200","132419","0"
"https://docta.me/services/buccal-fat-pad-removal","0","0","2026-07-15","2026-05-08","200","257358","0"
"https://docta.me/services/2234?lang=en","0","0","2026-01-25","2026-01-25","200","156865","0"
"https://docta.me/services/magnetic-foreign-body-extraction-from-posterior-segment","0","0","2026-05-20","2026-05-21","200","256205","0"
"https://docta.me/services/radical-mastectomy-with-axillary-evacuation","0","0","2026-06-02","2026-06-02","200","255999","0"
"https://docta.me/services/root-canal-treatment-third-root","0","0","2026-05-27","2026-05-27","200","316145","0"
"https://docta.me/services/3715?lang=en","0","0","2026-01-25","2026-01-25","200","106932","0"
"https://docta.me/services/penile-prosthesis-implantation","0","0","2026-07-09","2026-07-09","200","283216","0"
"https://docta.me/services/transrectal-drainage-of-pelvic-abscess","0","0","2026-07-25","2026-07-11","200","309972","0"
"https://docta.me/services/wound-dressing-i","0","0","2026-04-01","2026-04-01","200","128185","0"
"https://docta.me/services/thigh-lift","0","0","2026-04-24","2026-04-01","200","164859","0"
"https://docta.me/services/ergospirometry?lang=tr","0","0","2026-04-01","2026-04-01","200","151502","0"
"https://docta.me/services/laparoscopic-tumorectomy","0","0","2026-07-23","2026-06-23","200","307528","0"
"https://docta.me/services/sports-massage-45-min?lang=en","0","0","2026-05-26","2026-05-27","200","269997","0"
"https://docta.me/services/crown-removal","0","0","2026-04-01","2026-04-01","200","140251","0"
"https://docta.me/services/msct-upper-extremities-arm?lang=en","0","0","2026-04-01","2026-04-01","200","132303","0"
"https://docta.me/services/professor-echocardiography?lang=en","0","0","2026-05-07","2026-04-01","200","188689","0"
"https://docta.me/services/insulin-therapy-administration","0","0","2026-05-18","2026-05-19","200","253009","0"
"https://docta.me/services/chest-x-ray-lungs","0","0","2026-06-07","2026-06-07","200","278437","0"
"https://docta.me/services/special-needs-child-ego-perception-test","0","0","2026-06-29","2026-06-29","200","0","0"
"https://docta.me/services/complete-dental-cleaning?lang=en","0","0","2026-06-28","2026-05-24","200","439098","0"
"https://docta.me/services/hand-rejuvenation-hyaluronic-fillers?lang=en","0","0","2026-04-01","2026-04-01","200","131368","0"
"https://docta.me/services/dermatologist-examination-with-dermatoscopy","0","0","2026-07-05","2026-07-07","200","292312","0"
"https://docta.me/services/dupuytren-contracture-surgery-both-hands","0","0","2026-04-01","2026-04-01","200","131963","0"
"https://docta.me/services/echinococcus-spp-detection-stained-preparation","0","0","2026-07-22","2026-07-22","200","277361","0"
"https://docta.me/services/uterine-rupture-repair","0","0","2026-06-11","2026-06-11","200","257124","0"
"https://docta.me/services/3821","0","0","2026-01-24","2026-01-24","200","104167","0"
"https://docta.me/services/breast-biopsy","2","0","2026-06-04","2026-04-01","200","254748","0"
"https://docta.me/services/mandibular-distractor-activation","0","0","2026-07-04","2026-07-04","200","261731","0"
"https://docta.me/services/panoramic-x-ray","0","0","2026-04-01","2026-04-01","200","153781","0"
"https://docta.me/services/suture-removal","0","0","2026-04-01","2026-04-01","200","231901","0"
"https://docta.me/services/cystoscopy-male","3","0","2026-04-01","2026-04-01","200","129892","0"
"https://docta.me/services/liver-biopsy-local-anesthesia","0","0","2026-04-01","2026-04-01","200","130348","0"
"https://docta.me/services/after-hours-examination","0","0","2026-04-01","2026-04-01","200","128774","0"
"https://docta.me/services/orthopedic-reposition-with-x-ray-and-cast","0","0","2026-04-01","2026-04-01","200","130701","0"
"https://docta.me/services/radiowave-conchoplasty","0","0","2026-07-15","2026-04-01","200","259679","0"
"https://docta.me/services/abdominal-hysterectomy?lang=tr","0","0","2026-04-01","2026-04-01","200","131964","0"
"https://docta.me/services/gastroscopy-and-colonoscopy?lang=ru","0","0","2026-04-28","2026-04-28","200","173356","0"
"https://docta.me/services/root-canal-treatment-first-root","0","0","2026-06-16","2026-04-01","200","320143","0"
"https://docta.me/services/professor-expert-pregnancy-ultrasound?lang=en","0","0","2026-04-01","2026-04-01","200","133199","0"
"https://docta.me/services/x-ray-both-upper-arms?lang=en","0","0","2026-04-01","2026-04-01","200","184510","0"
"https://docta.me/services/3807","0","0","2026-01-27","2026-01-27","200","105273","0"
"https://docta.me/services/bladder-catheterization","0","0","2026-06-02","2026-06-02","200","278885","0"
"https://docta.me/services/breathing-exercises","0","0","2026-05-08","2026-05-08","200","223501","0"
"https://docta.me/services/wound-swab?lang=en","0","0","2026-04-01","2026-04-01","200","130485","0"
"https://docta.me/services/silver-diamine-fluoride-application","0","0","2026-05-12","2026-05-13","200","274897","0"
"https://docta.me/services/open-reduction-of-radius-and-ulna-diaphysis-fracture?lang=ru","0","0","2026-06-27","2026-06-27","200","282183","0"
"https://docta.me/services/3461","0","0","2026-01-24","2026-01-24","200","105051","0"
"https://docta.me/services/ingrown-toenail-surgery","0","0","2026-04-01","2026-04-01","200","185471","0"
"https://docta.me/services/otoacoustic-emissions-teoae","0","0","2026-06-28","2026-06-28","200","279600","0"
"https://docta.me/services/ck-mb-activity","0","0","2026-06-09","2026-06-09","200","267107","0"
"https://docta.me/services/general-anesthesia","0","0","2026-05-12","2026-05-13","200","234921","0"
"https://docta.me/services/ileus-surgery","0","0","2026-04-01","2026-04-01","200","130450","0"
"https://docta.me/services/wound-care-without-suturing","0","0","2026-07-17","2026-07-17","200","270294","0"
"https://docta.me/services/orthofed-method?lang=en","0","0","2026-07-26","2026-07-26","200","341634","0"
"https://docta.me/services/3377","0","0","2026-01-24","2026-01-24","200","104932","0"
"https://docta.me/services/4104","0","0","2026-01-24","2026-01-24","200","103378","0"
"https://docta.me/services/positional-test","0","0","2026-06-01","2026-06-01","200","256071","0"
"https://docta.me/services/breast-ultrasound-with-axilla","1","0","2026-04-01","2026-04-01","200","144379","0"
"https://docta.me/services/congenital-hand-anomalies-syndactyly?lang=ru","0","0","2026-05-25","2026-05-25","200","277100","0"
"https://docta.me/services/epigastric-hernia-operation","0","0","2026-06-04","2026-06-06","200","296330","0"
"https://docta.me/services/cervical-erosion-radio-wave-treatment","0","0","2026-04-06","2026-04-01","200","131465","0"
"https://docta.me/services/operative-closure-of-gastrostomy","0","0","2026-06-27","2026-06-22","200","259180","0"
"https://docta.me/services/3365","0","0","2026-01-24","2026-01-24","200","105588","0"
"https://docta.me/services/precision-attachment-for-denture","0","0","2026-05-27","2026-05-27","200","270479","0"
"https://docta.me/services/anti-hbs-antibody-test","0","0","2026-07-22","2026-07-22","200","276095","0"
"https://docta.me/services/specialist-examination-with-two-additional-services","0","0","2026-04-01","2026-04-01","200","131016","0"
"https://docta.me/services/aerobic-bacterial-culture-of-gastric-content-swab","0","0","2026-07-22","2026-07-22","200","277582","0"
"https://docta.me/services/brow-and-forehead-lift","0","0","2026-06-16","2026-04-01","200","275775","0"
"https://docta.me/services/rapid-cholesterol-test","0","0","2026-04-01","2026-04-01","200","123110","0"
"https://docta.me/services/transthoracic-diaphragmatic-rupture-repair","0","0","2026-06-19","2026-06-19","200","259636","0"
"https://docta.me/services/cataract-surgery-with-panoptix-iol?lang=tr","0","0","2026-06-24","2026-06-25","200","257247","0"
"https://docta.me/services/lumineers?lang=en","0","0","2026-05-02","2026-05-02","200","182444","0"
"https://docta.me/services/co2-laser-eyelids-upper-and-lower","0","0","2026-05-24","2026-05-24","200","253659","0"
"https://docta.me/services/serum-cholesterol","0","0","2026-06-28","2026-06-30","200","269921","0"
"https://docta.me/services/dental-first-aid","0","0","2026-04-01","2026-04-01","200","130759","0"
"https://docta.me/services/large-wound-care","0","0","2026-04-01","2026-04-01","200","147261","0"
"https://docta.me/services/chronic-wound-treatment-and-dressing?lang=en","0","0","2026-04-01","2026-04-01","200","132714","0"
"https://docta.me/services/prolactin-profile-with-iv-cannula?lang=en","0","0","2026-04-01","2026-04-01","200","129898","0"
"https://docta.me/services/follow-up-plastic-surgeon-examination","0","0","2026-07-16","2026-07-16","200","261795","0"
"https://docta.me/services/specialist-examination-with-two-ultrasounds","0","0","2026-04-01","2026-04-01","200","130707","0"
"https://docta.me/services/impacted-tooth-extraction","0","0","2026-07-17","2026-07-18","200","347243","0"
"https://docta.me/services/infiltration?lang=tr","0","0","2026-07-07","2026-07-07","200","259103","0"
"https://docta.me/services/tongue-swab","1","0","2026-04-04","2026-04-04","200","135167","0"
"https://docta.me/services/skeletal-partial-denture?lang=en","0","0","2026-05-07","2026-04-01","200","309169","0"
"https://docta.me/services/3849","0","0","2026-01-24","2026-01-24","200","104394","0"
